id,key,ja,en
129069264450555906,Agree,同意,Agree
129079765700120576,AgreeTerm_CheckText1,利用規約に同意します,I agree to the Terms of Service
129079765700120577,AgreeTerm_CheckText2,プライバシーポリシーに同意します,I agree to the Privacy Policy
129079765700120578,AgreeTerm_CheckText3,オンライン機能に必要なデータの処理に同意します, I agree to the processing of data required for online features
129085393864691712,Warning_Linux_Title,※ Linux OS 未対応 ※,※ Linux OS Not Supported ※
129085393864691713,Warning_Linux_ExplainText,"申し訳ありません。

現在、Linux版には対応しておりません。
背景が黒くなるなど、正常にプレイできない可能性があります。

それでもゲームを続けますか?","Sorry.

Linux is not currently supported.
You may experience issues such as a black background that prevent normal gameplay.

Do you still want to continue playing?"
129331649362989056,StatName_ElementBlockChance,属性ブロック率,Elemental Block Chance
129331649392349184,StatName_ElementDodgeChance,属性回避率,Elemental Dodge Chance
129331649392349186,StatName_IncreaseMeleeDamage,近接ダメージ増加,Increase Melee Damage
129331649392349187,StatName_IncreaseProjectileDamage,投射物ダメージ増加,Increase Projectile Damage
129331649392349188,StatName_IncreaseAreaOfEffectDamage,範囲ダメージ増加,Increase Area Of Effect Damage
129331649392349189,StatName_IncreaseProjectileSpeed,投射物速度増加,Increase Projectile Speed
129331649392349190,StatName_IncreaseSummonDamage,召喚ダメージ増加,Increase Summon Damage
129331649392349191,StatName_SkillDurationIncrease,スキル持続時間増加,Skill Duration Increase
129331649392349192,StatName_AddHpPerKill,キルごとにHP追加,Add Hp Per Kill
129331649392349193,StatName_SkillHealIncrease,スキル回復量増加,Skill Heal Increase
129331649392349194,StatName_AddAllSkillLevel,全スキルレベル追加,Add All Skill Level
129331649392349195,QuickMenu,<rotate=90>クイックメニュー</rotate>,<rotate=90>Quick Menu</rotate>
129331649392349196,QuickMenu_AutoLayout,画面レイアウト（自動）,Screen Layout (Auto)
129331649392349197,QuickMenu_ManualLayout,画面レイアウト（手動）,Screen Layout (Manual)
129331649392349198,QuickMenu_FixWindow,画面固定 (オン),Lock Position (On)
129331649392349199,QuickMenu_UnFixWindow,画面固定 (オフ),Lock Position (Off)
129391519856529408,Option_FixLogUI,ログウィンドウを固定,Pin Log Window
130034950102519808,PopUp_Warning_Alchemy,錬金術で削除されたアイテムは復元できません。<br>続行しますか?,Items will be removed by alchemy that cannot be recovered.<br>Proceed?
130034950123491328,Toast_NotYetContent,まだ利用できないコンテンツです。,Content unavailable yet.
130034950123491329,UI_StatList,ステータスリスト,Stat List
130186729226178560,UI_OpenStatus,ステータス画面を開く,Open Status Window
130186729226178561,RuneNode_PreviewModeText,前提ノードの習得が必要です。,Prerequisite node required.
130186729226178562,RuneNode_PreviewModeCannotPurchase,購入不可,Cannot Purchase
130441450746744832,PetDescription_1001,コウモリを撃破,Defeat Bat
130441450746744833,PetDescription_1002,巨大ハエを撃破,Defeat Giant Fly
130441450746744834,PetDescription_1003,炎の精霊を撃破,Defeat Fire Spirit
130441450746744835,PetDescription_1004,地獄のゴーレムを撃破,Defeat Hell Golem
130441450746744836,PetDescription_1005,幽霊を撃破,Defeat Ghost
130441450746744837,Claim,受け取る,Claim
130462354156990464,Pet_Collected ,※ ペットの効果は装備していなくても常に適用されます。,"※ Pet effects always apply, even when not equipped."
130856018849501184,UI_Setting_UILayout,UIレイアウト,UI Layout
130856018849501185,UI_Setting_UILayout_LeftTop,戦闘画面 左上,Combat Screen Top Left
130856018849501186,UI_Setting_UILayout_CenterTop,戦闘画面 中央上,Combat Screen Top
130856018849501187,UI_Setting_UILayout_RightTop,戦闘画面 右上,Combat Screen Top Right
130856018849501188,UI_Setting_UILayout_LeftBottom,戦闘画面 左下,Combat Screen Bottom Left
130856018849501189,UI_Setting_UILayout_CenterBottom,戦闘画面 中央下,Combat Screen Bottom
130856018849501190,UI_Setting_UILayout_RightBottom,戦闘画面 右下,Combat Screen Bottom Right
130856018849501191,UI_Setting_OpenQuickMenu,戦闘クイックメニューを開く<br>（右クリック）,Open Battle Quick Menu<br>(Right-click)
130856018849501192,UI_Setting_LanguageChange_Notice,言語変更後はゲームを再起動してください。<br><br>再起動しない場合、一部の言語変更が<br>正しく適用されない可能性があります。,"Please restart the game<br>after changing the language.<br><br>Without a restart, some changes<br>may not apply correctly."
131251845187178496,UI_Setting_FixingGameWindow,ゲーム画面をこの位置に固定,Pin game window at this position
131251845187178497,UI_Setting_ShowQuickMenu,戦闘クイックメニューを開く<br>（右クリック）,Open Battle Quick Menu<br>(Right-click)
131271172707782656,Toast_LowTierSynthesis,アイテムレベルが低すぎます。,Item level is too low.
131271172707782657,Cube_NoticeLowMaterialLevelAndTier,必要アイテムレベル:Lv.{0}以上,Required item level: Lv.{0} or higher
132687149748129792,CompleteObtain,獲得済み,Collected
132704892606156800,UI_Setting_AlwaysSettingSynthesis,キューブを開く時、常に合成レシピを選択,Always select Synthesis recipe when opening Cube
132723490192035840,NormalAttackDPS,通常攻撃DPS,Basic Attack DPS
135073695391985664,UI_PopUp_NotMatchSteamId,セーブデータのアカウント情報が一致しません。バックアップを試行します。,Save data account info does not match. Attempting backup.
135073695433928704,UI_OfflineMode_LastLogin,ㆍ 最終ログイン:,ㆍ Last Login:
135073695433928705,UI_OfflineMode_OfflineTime,ㆍ オフライン時間:,ㆍ Offline Time:
135545988952559616,UI_PopUp_SaveDataCheat,セーブデータの改ざんを検知しました。バックアップを試行します。,Save data tampering detected. Attempting backup.
135545988977725440,UI_ItemTooltip_Shift,Shift +,Shift +
135545988977725441,UI_ItemTooltip_Ctrl,Ctrl +,Ctrl +
135545988977725442,UI_ItemTooltip_F3_Fold,[Q] ホットキー表示,[Q] Show Hotkeys
135545988977725443,UI_ItemTooltip_F3_Open,[Q] ホットキー非表示,[Q] Hide Hotkeys
135545988977725444,UI_Setting_AlwaysTryOnTop,常にタスクバー前面に表示,Always show in front of taskbar
135546581360250880,UI_PopUp_AlwaysTryOnTop,"「常にタスクバー前面に表示」を有効にすると、他のゲームのフルスクリーン再生に問題が発生する可能性があります。
それでも続行しますか?","Enabling 'Always show in front of taskbar' may cause issues with other games in fullscreen.
Proceed anyway?"
136257227580182528,CurrentHp,現在のHP,Current HP
136971024171208704,UI_ItemTooltip_Action_Auto_Equip,自動 (装備),Auto (Equip)
136971024200568832,UI_ItemTooltip_Action_Auto_Cube,自動 (キューブ),Auto (Cube)
136971024200568833,UI_ItemTooltip_Action_Auto_Stash,自動 (倉庫),Auto (Stash)
136971024200568834,UI_ItemTooltip_Action_Auto_Inventory,自動 (インベントリ),Auto (Inventory)
136971024200568835,UI_ItemTooltip_Action_Auto_None,自動 (-),Auto (-)
136971024200568836,UI_ItemTooltip_Action_Auto_Unequip,自動 (装備解除),Auto (Unequip)
136971024200568837,UI_ItemTooltip_Action_Unlock,ロック解除,Unlock
136971024200568838,UI_ItemTooltip_Action_None,-,-
136971024200568839,UI_ItemTooltip_Action_Stash,倉庫,Stash
136971024200568840,UI_ItemTooltip_Action_Cube,キューブ,Cube
136971024200568841,UI_ItemTooltip_Action_Equip,装備,Equip
136971024200568842,UI_ItemTooltip_Action_Z_Close,[Z] 情報ウィンドウを隠す,[Z] Hide info window
136971024200568843,UI_ItemTooltip_Action_Auto_TradeIn,自動 (積込),Auto (Load)
136971024200568844,UI_ItemTooltip_Action_Auto_TradeOut,自動 (積降),Auto (Unload)
136971024200568845,UI_ItemTooltip_Action_Auto_UnCube,自動 (取り出す),Auto (Take Out)
136971024200568846,Toast_NotAllowedEnchantedTrade,装飾/彫刻/碑文済みのアイテムは取引できません。,Decorated / Engraved / Inscribed items cannot be traded.
136971024200568847,Toast_FullTradingStash,交易船が満杯です。,Trade Ship is full.
136971024200568848,Tooltip_Stat_Armor,アーマー値に応じて物理ダメージが軽減されます。,Physical damage reduction applies based on Armor value.
136971024200568849,Tooltip_Stat_DamageAbsorption,最終ダメージを一定量減少させます。,Reduces final damage by a fixed amount.
136971024200568850,Tooltip_Stat_FireResistance,火炎ダメージを軽減します。\nステージ難易度に応じてペナルティが適用されます。\n現在のペナルティ: {0}%,Reduces Fire damage.\nA penalty applies based on stage difficulty.\nCurrent penalty: {0}%
136971024200568851,Tooltip_Stat_ColdResistance,冷気ダメージを軽減します。\nステージ難易度に応じてペナルティが適用されます。\n現在のペナルティ: {0}%,Reduces Cold damage.\nA penalty applies based on stage difficulty.\nCurrent penalty: {0}%
136971024200568852,Tooltip_Stat_LightningResistance,雷ダメージを軽減します。\nステージ難易度に応じてペナルティが適用されます。\n現在のペナルティ: {0}%,Reduces Lightning damage.\nA penalty applies based on stage difficulty.\nCurrent penalty: {0}%
136971024200568853,Tooltip_Stat_PoisonResistance,"カオスダメージを軽減します。
ステージ難易度に応じてペナルティが適用されます。
現在のペナルティ: {0}%","Reduces Chaos damage.
A penalty applies based on stage difficulty.
Current penalty: {0}%"
136971024200568854,Tooltip_Stat_DodgeChance,物理ダメージを回避する確率。\n最大値: {0}%,Chance to dodge physical damage.\nMax: {0}%
136971024200568855,Tooltip_Stat_BlockChance,ブロック成功時、物理ダメージが半減します。\n最大値: {0}%,"On successful block, take half physical damage.\nMax: {0}%"
136971024200568856,Tooltip_Stat_ElementDodgeChance,属性ダメージを回避する確率。\n最大値: {0}%,Chance to dodge elemental damage.\nMax: {0}%
136971024200568857,Tooltip_Stat_ElementBlockChance,ブロック成功時、属性ダメージが半減します。\n最大値: {0}%,"On successful block, take half elemental damage.\nMax: {0}%"
136971024200568858,Tooltip_Stat_CooldownReduction,スキルクールダウンを短縮します。\n最大値: {0}%,Reduces skill cooldown.\nMax: {0}%
136971024200568859,Tooltip_Stat_DamageReduction,受けるすべてのダメージを軽減します。\n最大値: {0}%,Reduces all incoming damage.\nMax: {0}%
136971024200568860,UI_Setting_AlwaysShowCooltime,クールダウンバーを常に表示,Always show cooldown bar
137305080687693824,AutoOpenBoxOff,チェスト自動開封(Off),Auto Open Chest (Off)
137305080712859648,AutoOpenBoxCooltime,チェスト自動開封(On)\n[残り {0}分{1}秒],Auto Open Chest (On)\n[{0}m {1}s left]
139899326208872448,Warning_WindowScale_1_25,1.25倍スケールはピクセルが歪んで見える可能性があり推奨されません。\nそれでも適用しますか?,1.25x scale may cause pixel distortion and is not recommended.\nApply anyway?
139899326208872449,Map_name,荒廃した砂漠,Desolated Desert
139899326208872450,NoticeReconnect,再接続中...,Reconnecting...
139966368576376832,Notice_WillGetAlchemyGoldText,錬金で獲得するゴールド: {0},Gold from Alchemy: {0}
140196009601863680,Toast_CannotOpenCubeWhenTradingStashOn,交易船が開いている時はキューブを開けません。,Cannot open Cube while Trade Ship is open.
140196009627029504,Toast_CannotOpenTradingStashWhenCubeOn,キューブが開いている時は交易船を開けません。,Cannot open Trade Ship while Cube is open.
140293687509327872,ItemTooltip_BaseStat,基本ステータス,Base Stats
140338754496696320,Toast_FullStash,倉庫が満杯です。,Stash is full.
140338754530250752,Toast_TargetSlotNotEmpty,そのスロットは空ではありません。,That slot is not empty.
140560310183333888,Toast_NotMatchSynthesisNowSynthesisType,現在の合成レシピのアイテムタイプと一致しません。,Does not match the current Synthesis recipe's item type.
140560310221082624,Toast_NotMatchSynthesisItemGrade,現在入っているアイテムの等級と一致しません。,Grade does not match the currently inserted items.
140605439837409280,Toast_AlreadyInCubeSoRemoved,すでにキューブに登録されています — 登録解除します。,Already in Cube — unregistering.
140560310221082625,UniqueMod_WaveMoveSlowestPartyExcludeSelf,自分を除くパーティ内で最も遅い英雄の移動速度でウェーブ間を移動する。,"Move between waves at the speed of the slowest party member, excluding yourself."
140560310221082626,UniqueMod_WaveMoveFastestPartyMember,パーティ内で最も速い英雄の移動速度でウェーブ間を移動する。,Move between waves at the speed of the fastest party member.
140560310221082627,UniqueMod_SkillProjectileCountUp,装備したスキルの投射物数 +1。,Equipped skill's projectile count +1.
140560310221082628,UniqueMod_SkillMultiStrikeCountUp,装備したスキルの連続攻撃回数 +1。,Equipped skill's multistrike count +1.
140560310221082629,UniqueMod_SkillElementChange,装備したスキルのダメージ属性が変更される。,Equipped skill's damage element is changed.
140560310221082630,UniqueMod_SkillBaseAttackCountReduce,装備したスキルの発動に必要な基本攻撃回数が 1 減少する。,Equipped skill requires 1 less basic attack to trigger.
140560310221082631,UniqueMod_SkillCooldownReduce,装備したスキルのクールタイムが減少する。,Equipped skill's cooldown is reduced.
140560310221082632,UniqueMod_SlayerLowHpAttackSpeed,失った HP 1% ごとに攻撃速度が 1% 増幅される。,Attack Speed is amplified by 1% per 1% missing HP.
140560310221082633,UniqueMod_SorcererLightningShock,ライトニングスキルが敵に感電を発生させる。,Lightning skill shocks enemies on hit.
140560310221082634,UniqueMod_WhirlwindFireIgnite,アックススピンのダメージが火属性に変わり、出血確率が点火確率に変わる。,"Axe Spin's damage is converted to fire, and bleeding chance becomes ignite chance."
140624972765663232,Physical,物理,Physical
140624972769857536,Fire,火炎,Fire
140624972769857537,Cold,冷気,Cold
140624972769857538,Lightning,雷,Lightning
140624972769857539,Chaos,カオス,Chaos
142063484845101056,RuneName_MaxAmountActBossChest,無限のルーン,Rune of Infinity
142063484870266880,Toast_OpenBoxFail,箱を開けるのに失敗しました。しばらくしてからもう一度お試しください。,Failed to open the box. Please try again later.
142063484870266881,Shop_StashPack,แพ็ค 3 คลังเก็บของ,3 Stash Pack
142405463785279488,PetDescription_6001,サポーターパックを購入,Purchase the Supporter Pack
142405463814639616,PetDescription_6002,サポーターパックを購入,Purchase the Supporter Pack
142405463814639617,PetDescription_6003,サポーターパックを購入,Purchase the Supporter Pack
142436761073553408,Notice_DetectAnticheat,不正プログラムの使用が検出されました。<br>ゲームを強制終了します。<br>検出履歴によっては、マーケットのご利用が永久に制限される場合があります。,"Unauthorized program usage has been detected.<br>The game will be force closed.<br>Depending on your detection history, access to the Market may be permanently restricted."
142812785363849216,UI_TradingStash_Description_Title,マーケットで購入したアイテムはどのように受け取れますか？,How do I receive items purchased from the Market?
142812785389015040,UI_TradingStash_Notice1,1.Steam マーケットのサーバー状態や通信状況によっては、購入完了後に受け取りまで少し時間がかかる場合があります。,"1.Depending on Steam Market server status and connectivity, delivery may take some time after purchase."
142812785389015041,UI_TradingStash_Notice2,2.メニュー上部の「メールボックス」ボタンをクリック → 下部の「更新」ボタンを押して購入したアイテムを受け取ることができます。,2.Click the 'Mailbox' button at the top of the menu → press the 'Refresh' button at the bottom to receive your purchased items.
142812785389015042,Toast_CannotSelectHero_FirstSetting,このキャラクターは最初は選択できません。,This character is not available at the start.
143207423783665664,UI_DataCollect_Subject,データ収集・利用に関するご案内,Data Collection & Usage Notice
143198994520276992,UI_DataCollectGuide_Context,"『TBH: Task Bar Hero』では、Steam マーケットのご利用と公正なゲーム環境の確保のため、以下の情報を収集しています。

[初回アクセス時に収集する情報 | 目的：アカウントの識別およびログイン認証]
- SteamID
- App ID
- Steam 認証セッションチケット（使い捨てログイントークン）

[オンライン機能の利用時にゲームサーバーが自動的に収集する情報 | 目的：オンラインサービスの運営・安定性、アカウントのセキュリティ、不正行為および不正アクセスの防止]
- IP アドレスおよび IP に基づく国情報
- デバイス情報およびデバイスに基づく言語情報
- OS 情報
- ニックネーム
- アクセス（接続）日時（ログインを含む）

[オンライン機能の提供のために収集するゲームデータ | 目的：進行データのサーバー保管、アイテムの付与・交換のサーバー検証、クライアントバージョンの互換性確認]
- インベントリデータ（アイテム ID、アイテムインスタンスキー、宝箱クールダウン）
- アイテムの獲得・消費・交換（合成／開封）リクエスト履歴
- ゲームクライアントバージョン（互換性確認用）
- 進行データ：ユーザーのゲーム進行状態を構成するデータ（例：キャラクターレベル）

[チート検知時のみ収集 | 目的：チートの検知および公正なゲーム環境の維持]
- SteamID およびゲームバージョン
- 現在および最高ステージ進行度、累計プレイ時間
- 進行データ：ユーザーのゲーム進行状態を構成するデータ（例：キャラクターレベル）
- 検知ルール ID および関連する検知パラメーター

詳細は利用規約をご確認ください。
(https://store.steampowered.com//eula/3678970_eula_1)

ゲームのご利用を望まれない場合は、ゲームを終了してください。","In <TBH: Task Bar Hero>, the following information is collected to enable Steam Market use and to ensure a fair gameplay environment.

[Information collected on first access | Purpose: account identification and login authentication]
- SteamID
- App ID
- Steam authentication session ticket (one-time login token)

[Information automatically collected by the game server when using online features | Purpose: operation and stability of online services, account security, and prevention of cheating and unauthorized access]
- IP address and IP-based country information
- Device information and device-based language information
- OS information
- Nickname
- Access (connection) date and time (including logins)

[Game data collected to provide online features | Purpose: server storage of game progress data, server-side verification of item grants and exchanges, and client version compatibility checks]
- Inventory data (item ID, item instance key, chest cooldown)
- Item acquisition, consumption, and exchange (synthesis / opening) request records
- Game client version (for compatibility checks)
- Game progress data: data that constitutes the user's game progress state (e.g., character level)

[Collected only upon cheat detection | Purpose: detecting cheating and maintaining a fair gameplay environment]
- SteamID and game version
- Current and highest stage progress, cumulative playtime
- Game progress data: data that constitutes the user's game progress state (e.g., character level)
- Detection rule ID and related detection parameters

For more details, please review our Terms of Service.
(https://store.steampowered.com//eula/3678970_eula_1)

If you do not wish to play the game, please exit the game."
143551183335915520,UI_Mailbox_StatusText1,アイテムがありません。,No items available.
143551183356887040,UI_Mailbox_StatusText2,下の「更新」ボタンを押して<br>メールボックスの状態を最新化できます。,Press the 'Refresh' button at the bottom<br>to update your Mailbox status.
143551183356887041,UI_Mailbox_WarningText1,※ マーケットで購入したアイテムは、メールボックスの「更新」ボタンを押して入手できます。,※ Items purchased from the Market can be obtained by pressing the 'Refresh' button in the Mailbox.
143551183356887042,UI_Mailbox_WarningText2,※ アイテムが突然なくなった場合は、メールボックスの「更新」ボタンを押してみてください。,"※ If an item has suddenly disappeared, try pressing the 'Refresh' button in the Mailbox."
143551183356887043,Toast_LockedServerIssue,サーバー障害により一時的に利用できません。,Temporarily unavailable due to a server issue.
143898373286465536,Toast_DeleteItemOnlyAlchemy,このアイテムは合成できません。,This item cannot be Synthesized.
143898373307437056,Item_CannotTradeAndSynthesis,(X) 取引、合成,"(X) Trade, Synthesis"
143898373307437057,Toast_DeletedServerBox,無効な宝箱です。,Invalid box.
143898373307437058,Toast_CannotUseTradingStashLowCubeLevel,Steam交易船メニューは<br>キューブレベル10から使用できます。,The Steam Trade Ship menu<br>is available from Cube Level 10.
144336722094657536,Setting_SteamInventoryFix,Steam インベントリの問題を解決しました,Steam Inventory Issue Resolved
144336722136600576,Deleted_RemovedInventory,取引不可アイテムを Steam インベントリから削除しました。,Untradable items have been removed from your Steam Inventory.
144344230007869440,Already_Running,すでに適用されています。,This is already in effect.
144344230012063744,SteamInventoryFixingText,Steam インベントリの問題解決を開始します。<br> 処理中はゲームを終了したりウィンドウを閉じたりしないでください。,Starting Steam Inventory issue resolution.<br><br>Do not exit the game or close the window while this is in progress.
144344230012063745,CannotDoSomethingFixingSteamInventory,動作中は他のボタンを押すことができません。,Other buttons cannot be pressed while it is running.
144349440692391936,Start,開始,Start
146474805531447296,Notice_NotMatchAppVersion,ゲームのバージョンが古くなっています。\nアップデートが必要です。\n\n ※ 自動アップデートの設定方法：Steam ライブラリ > TBH:Task Bar Hero を右クリック > プロパティ > アップデート > 自動アップデート >「起動時にのみこのゲームを更新」に変更,"Game version is outdated.\nAn update is required.\n\n ※ How to enable automatic updates: Steam Library > right-click TBH:Task Bar Hero > Properties > Updates > Automatic Updates > change to ""Only update this game when I launch it"""
146474805556613120,Notice_Maintenance,サーバーメンテナンス中です。,Server is under maintenance.
148279997558099968,Notice_ServerLoginFailed_Ticket,Steam ID の検証に失敗しました。,Failed to verify Steam ID.
146474805556613122,PopUp_BoxDropError_WrongReport,エラーコード {0}\n不正なリクエストです。,Error code {0}\nInvalid request.
146474805556613123,PopUp_BoxDropError_DisconnectServer,エラーコード {0}\nサーバーから応答がありません。,Error code {0}\nNo response from server.
146474805556613124,PopUp_CannotUseTradingStash,サーバー障害により<br>交易船を一時的に閉鎖しました。<br><br>ご不便をおかけし申し訳ございません。,"Due to a server issue,<br>the Trade Ship is temporarily closed.<br><br>We apologize for any inconvenience."
148279997558099969,Notice_ServerLoginFailed_Backend,ログインに失敗しました。,Login failed.
148279997558099970,PopUp_DisconnectServer,サーバーから応答がありません。\nゲームを終了します。,No response from server.\nThe game will close.
148279997558099971,PopUp_DisconnectServer_TryReconnect,サーバーから応答がありません。\n再試行中です。,No response from server.\nRetrying.
148279997558099972,PopUp_CannotStartResetDataComplete,"アカウント初期化中のため、まだ開始できません。
最大1時間以内に処理が完了します。","Cannot start yet — account reset in progress.
It will complete within 1 hour at most."
148279997558099973,Toast_MailClaimBoxOpen,チェストを開封しました。,Chest opened.
148279997558099974,PopUp_ServerError,エラー: {0}\n{1}\n{2},Error: {0}\n{1}\n{2}
148556996319055872,EntryQueue_Title,ゲームデータ\nサーバー登録待機中,Game Data\nWaiting for Server Registration
148556996340027392,EntryQueue_Description,サーバーが混雑しています。\nゲームデータをサーバーに安全に登録するため\n待機しています。\n\n残り時間が0になったら「確認」ボタンを押して\nゲームをプレイできます。\n\nしばらくお待ちください。,"The server is busy.\nPlease wait while we register your game data\nto the server safely.\n\nWhen the remaining time reaches 0, press the ""Confirm""\nbutton to start playing.\n\nPlease wait a moment."
148556996340027393,EntryQueue_RemailTime,残り時間: {0}分{1}秒,Time left: {0}m {1}s
149295269286973440,PopUp_Function_DISABLED,サーバー障害により一時的に利用できません。,Temporarily unavailable due to a server issue.
151184643196915712,PopUp_Alchemy_Unvalidated,錬金術の結果をサーバーと同期できませんでした。,Failed to sync the Alchemy result with the server.
151184643226275840,TradingStash_PleaseCheckMailBox,メールボックスの「更新」ボタンを押してご確認ください。,Please press the 'Refresh' button in the Mailbox to check.
151184643226275841,TradingStash_PleaseWaitBecauseItemMove,アイテムは現在移動中です。,The item is currently being moved.
151184643226275842,Option_TradingStashWarning,交易船 - 確認表示,Trade Ship - Show confirmation
151184643226275843,Notice_TradingStashSlotDescription,交易船に登録したアイテムは、一定時間の間、回収および登録解除ができません。,Items registered on the Trade Ship cannot be retrieved or unregistered for a certain period of time.
151184643226275844,Server_Maintenance_Popup_Description,サーバーメンテナンス中です。<br>ご不便をおかけして申し訳ございません。<br>※ ストアページのお知らせをご確認ください ※,The server is under maintenance.<br>We apologize for any inconvenience.<br>※ Please check the announcements on the store page ※
151184643226275845,UI_Portal_AbuseGuardNotice,頻繁なステージ変更により移動が制限されます。残り時間：{0}秒,Movement is restricted due to frequent stage changes. Time remaining: {0}s
